Beta max,Beta min,Beta mean,Beta std d,Beta Var,Alpha max,Alpha min,Alpha mean,Alpha std d,Alpha Var,Theta max,Theta min,Theta mean,Theta std d,Theta Var,Delta max,Delta min,Delta mean,Delta std d,Delta Var,Number
27.24686809,19.40316452,19.35890412,83.88539783,6.63E-05,1.53E-05,4.82E-06,0.000369648,0.245622507,0.111685239,0.09124948,0.370091765,1.546835287,1.168396682,0.997590276,4.440596024,2.392699404,1.365150806,0.995186358,19.71889305,3
9.411104075,16.45258972,23.49830969,98.51613303,0.000488933,1.98E-06,2.33E-06,0.000211448,0.156084979,0.120067835,0.093656015,0.39714589,0.761568832,1.098275778,1.158462489,4.96595906,0.579987086,1.206209685,1.342035339,24.66074938,3
10.62244867,22.01299826,12.93930716,24.75959385,8.68E-05,6.02E-09,3.67E-07,0.000134403,0.172821084,0.132226217,0.095403025,0.151465512,0.901363985,1.363547276,0.887940764,1.649816716,0.812457033,1.859261175,0.788438801,2.721895197,3
15.84879425,12.92306594,45.60564825,85.45631407,4.11E-06,3.15E-05,2.50E-08,9.89E-05,0.30159916,0.105178411,0.148735177,0.29132888,1.588770895,0.89749035,2.100813114,4.124178705,2.524192958,0.805488928,4.413415738,17.00884999,3
22.53181018,5.392952806,32.30008389,31.64100902,0.000309802,2.38E-06,4.64E-06,8.19E-05,0.275507562,0.050200398,0.125581464,0.145654562,1.621055732,0.424767611,1.566256983,1.652622303,2.627821686,0.180427523,2.453160936,2.731160478,3
30.53947971,32.86094484,79.98108949,86.55953452,1.28E-05,1.08E-05,1.17E-06,1.91E-06,0.590697581,0.179078552,0.461057277,0.362960471,2.925925235,1.975660014,4.889670537,4.875414943,8.56103848,3.903232492,23.90887796,23.76967087,3
36.7025819,27.21239858,26.35912286,53.37530778,1.32E-06,6.95E-06,3.52E-06,1.80E-06,0.465751913,0.170413339,0.184509219,0.209264416,3.032546384,1.810531263,1.78748502,2.835312095,9.19633757,3.278023455,3.195102695,8.038994676,3
14.74301605,59.03782947,31.70569894,80.90209169,3.86E-06,8.19E-05,1.30E-05,5.72E-05,0.277515657,0.243265392,0.204306047,0.330020646,1.503222215,2.914421182,1.982553646,4.184256213,2.259677027,8.493850828,3.930518958,17.50800006,3
38.42810094,63.84481282,489.3978129,8233.94079,0.00010616,8.77E-08,2.05E-05,0.000111438,0.457230778,0.367897175,2.968016051,33.6599049,2.854170691,3.897417793,33.82459768,446.2830479,8.146290335,15.18986545,1144.103408,199168.5589,3
26.6897194,62.59078569,50.27633113,59.88001011,0.000151872,5.93E-06,1.58E-05,2.02E-05,0.396919152,0.264358608,0.265993898,0.15127651,2.208807268,3.126106763,2.62744391,2.662806454,4.878829548,9.772543493,6.903461501,7.090538209,3
27.64241182,63.6674965,350.0424994,329.078209,9.74E-05,3.86E-05,3.61E-05,2.51E-05,0.408276683,0.292235902,1.175971661,1.226470913,2.207992119,3.348199935,16.33455002,16.61884261,4.875229198,11.21044281,266.8175243,276.1859297,3
193.8689679,575.0631052,1367.438058,927.1896099,4.48E-06,2.94E-05,5.10E-06,8.72E-05,1.845593391,3.78042854,9.366627069,5.018307671,11.6702644,36.12105703,91.88699172,56.66946176,136.1950711,1304.730761,8443.219246,3211.427896,3
23.9909346,46.67359294,31.02399737,40.42483192,2.28E-05,3.29E-05,5.57E-06,6.93E-05,0.348958478,0.25895851,0.199839108,0.167334088,1.82651196,2.597660839,1.877146351,2.258100942,3.336145939,6.747841835,3.523678423,5.099019866,3
20.07388244,58.67425928,20.14038104,35.8201739,5.58E-05,5.18E-05,2.61E-05,6.26E-08,0.317746584,0.25866042,0.119536086,0.2224526,1.606351976,3.055628266,1.167299003,2.390703278,2.580366672,9.336864099,1.362586963,5.715462165,3
10.19496381,14.35584421,20.06562891,61.15452046,5.98E-06,1.50E-06,6.54E-07,0.000118635,0.218990606,0.103958785,0.08258631,0.174455656,1.136938476,1.054961101,1.005974128,2.762579205,1.292629097,1.112942926,1.011983946,7.631843867,3
11.20543271,9.083897551,150.7790443,75.78576894,2.37E-05,3.67E-05,3.25E-08,1.45E-05,0.22817336,0.057982498,0.489903748,0.304985396,1.158095929,0.48738977,7.07605462,3.887393075,1.341186181,0.237548788,50.07054899,15.11182492,3
145.9644366,218.7339883,505.4661591,2721.096942,0.000867467,0.002612297,0.000409822,8.84E-05,2.119906057,2.040201419,4.376063156,16.06759687,11.26777415,15.69015125,38.77444453,176.7996618,126.9627344,246.1808461,1503.457549,31258.12042,3
55.83355672,143.5755138,993.1890332,274.7097555,0.000315639,2.86E-05,2.90E-05,0.000757202,1.080445397,1.007057455,6.438658535,1.019637673,5.658094947,9.404849926,65.81080678,13.10176342,32.01403843,88.45120214,4331.062289,171.6562048,3
82.72198932,129.6108019,1061.421341,1039.966572,0.001027229,0.000697032,4.75E-05,2.82E-05,1.21145503,1.360238059,3.571128809,2.692908272,6.478399471,11.10893323,49.72574023,46.45611027,41.9696597,123.4083976,2472.649241,2158.170182,3
20.00408008,4.668202029,20.14544281,1.885030548,4.01E-05,3.82E-06,2.24E-06,2.23E-06,0.293153727,0.044697359,0.135040585,0.012815778,1.587187095,0.368705541,1.384195339,0.138514404,2.519162874,0.135943776,1.915996737,0.01918624,3
25.22618873,6.434565722,55.89901093,9.099135532,2.54E-05,1.05E-05,1.66E-05,2.19E-06,0.271661002,0.051413296,0.283980554,0.047777444,1.736021315,0.435049644,3.31901224,0.522439406,3.013770007,0.189268193,11.01584225,0.272942933,3
18.17051389,10.49288495,83.08767399,21.08190179,4.51E-08,6.04E-09,0.000104274,7.48E-05,0.243874014,0.087173102,0.353469188,0.134077766,1.400468639,0.776272163,4.148253843,1.367388562,1.961312409,0.60259847,17.20800995,1.869751479,3
11.73503469,10.96477635,22.09515989,23.27634809,0.000366248,1.09E-06,5.19E-06,0.000136854,0.233774669,0.056987002,0.099925178,0.149736284,1.20464961,0.61108002,1.106022374,1.581262111,1.451180682,0.373418791,1.223285492,2.500389864,3
8.851806918,26.81003536,12.21765684,9.97311338,8.09E-05,6.37E-05,5.44E-06,1.67E-05,0.193605718,0.107782716,0.092005045,0.039776711,0.914641806,1.273966637,0.928007752,0.488537039,0.836569634,1.622990991,0.861198387,0.238668439,3
14.70753492,16.07280384,19.58431054,10.30399149,2.21E-05,7.34E-06,3.27E-06,3.31E-06,0.243210735,0.10301595,0.126309118,0.027961967,1.243176161,1.001112039,1.250990422,0.464468526,1.545486968,1.002225314,1.564977035,0.215731012,3
13.85725497,27.38053149,215.7853087,2192.248124,3.90E-05,2.58E-06,6.63E-06,3.51E-08,0.254315172,0.180041574,0.883881363,13.88289711,1.36749126,1.625985492,11.62280725,156.2046831,1.870032347,2.643828819,135.0896484,24399.90303,3
178.5242476,201.2686,939.4170968,4995.858266,6.41E-05,2.80E-06,0.000279384,0.002032802,2.156846987,1.464618528,7.179633062,21.26543674,13.39103243,14.04184591,70.69548649,263.5017491,179.3197494,197.1734365,4997.851811,69433.17179,3
148.7843345,342.1822136,145.5198062,230.9568428,0.001294761,1.06E-07,1.80E-05,0.000127817,1.869468895,1.798200841,0.695991061,1.477419258,10.45055252,19.42397317,7.541416369,17.00031722,109.214048,377.2907335,56.87296084,289.0107855,3
24.12940313,57.83197043,90.97979829,110.3654419,9.86E-05,0.000135677,4.28E-05,0.000266958,0.385500865,0.274596256,0.240912528,0.461119787,2.119205195,3.036969706,4.117796143,5.562493691,4.491030659,9.223184994,16.95624508,30.94133606,3
45.82054345,26.74991245,41.14759767,58.07127822,2.64E-05,3.02E-05,1.08E-06,6.48E-05,0.597568236,0.143158442,0.241723822,0.21568061,3.398973237,1.563853688,2.42970193,3.043510061,11.55301907,2.445638356,5.903451468,9.262953494,3
11.20183102,10.30590625,21.74277964,58.92402776,1.04E-05,7.70E-07,2.66E-05,6.28E-05,0.184093223,0.095659475,0.193764805,0.292643035,0.954318585,0.817533432,1.562004488,3.731043153,0.910723962,0.668360912,2.43985802,13.92068301,3
18.31322836,73.29855537,17.83807082,48.44788902,2.82E-06,1.09E-05,1.85E-07,9.96E-06,0.280378622,0.325647263,0.136434703,0.172423663,1.590066631,3.901244129,1.309522644,2.42786035,2.528311892,15.21970575,1.714849555,5.894505881,3
15.19679081,45.2475481,17.855107,142.0790821,8.68E-05,8.01E-07,2.60E-05,0.00013733,0.306421968,0.251141426,0.129234146,0.572652564,1.564878028,2.65744879,1.267053029,7.596265562,2.448843244,7.06203407,1.605423379,57.70325049,3
13.33546733,38.00039609,15.47673252,66.56980954,0.000188617,1.95E-05,1.73E-06,1.35E-05,0.236473664,0.171664891,0.119057715,0.255295856,1.274880466,2.015673857,1.143847601,3.480383551,1.625320203,4.062941098,1.308387334,12.11306966,3
47.47248265,49.03505639,34.82694039,28.19462169,0.000146601,2.79E-06,2.02E-06,1.97E-05,0.63563779,0.367867094,0.160005802,0.109968518,3.671269843,3.550308156,1.910544377,1.382186248,13.47822226,12.604688,3.650179818,1.910438823,3
27.42185496,28.95885879,26.33504214,53.03808544,3.86E-07,2.71E-07,1.48E-08,3.09E-05,0.320570101,0.276697273,0.119325272,0.215756143,1.84613319,2.342517507,1.374064774,2.717299059,3.408207756,5.487388269,1.888054003,7.383714175,3
15.80321557,8.383045547,19.5746073,39.6625982,2.26E-05,9.18E-06,3.80E-07,0.000130753,0.202037607,0.068524699,0.141176729,0.180217529,1.163995235,0.59430895,1.398622057,2.218131714,1.354884906,0.353203128,1.956143659,4.920108303,3
25.76977894,19.49052236,147.2307997,432.4952382,1.87E-07,6.05E-06,6.26E-07,3.65E-05,0.28845915,0.105605285,0.893556256,2.236871554,1.930325786,1.083919962,9.472292671,25.51152742,3.726157642,1.174882484,89.72432845,650.8380313,3
28.15942713,32.59850959,43.83944236,103.7460615,9.93E-05,7.59E-06,2.12E-05,9.93E-06,0.417789908,0.187278872,0.246521181,0.406384672,2.288026311,1.99418685,2.540686552,5.178532319,5.235064398,3.976781191,6.455088156,26.81719698,3
16.66221523,13.84807504,16.47488683,55.41923629,0.000115014,3.85E-05,9.70E-07,9.57E-05,0.203751822,0.100387769,0.091732657,0.216760306,1.207597707,0.92365578,0.934956701,2.90736303,1.458292222,0.85314,0.874144032,8.452759786,3
10.77185044,20.77699951,28.80462522,193.9707926,0.000248101,3.67E-07,1.34E-05,0.000334788,0.173019539,0.111692239,0.183100573,0.972612747,0.881495188,1.221338999,1.594149998,12.15722903,0.777033767,1.491668949,2.541314215,147.7982178,3
15.39022558,23.08825951,30.59686321,199.8007782,3.95E-05,9.34E-06,8.83E-06,9.79E-06,0.223944146,0.136577249,0.205087629,0.626021054,1.20858869,1.456286111,1.895521014,9.56484043,1.460686621,2.120769237,3.592999916,91.48617245,3
9.916435725,6.688868409,19.6716927,20.79151173,0.000137508,1.77E-06,6.94E-06,1.96E-05,0.21639307,0.045376189,0.105058321,0.143948969,1.028091704,0.420620694,1.10349901,1.362758501,1.056972551,0.176921769,1.217710066,1.857110732,3
9.201899606,11.74552106,27.57563597,27.40935364,3.16E-07,1.80E-05,3.09E-05,4.66E-05,0.204932252,0.087928806,0.175112992,0.167714915,0.973278671,0.869393552,1.753060211,1.764833562,0.947271372,0.755845149,3.073220105,3.114637501,3
26.82403638,21.75301878,12.59729399,39.54248147,0.000143457,1.77E-06,6.48E-06,5.52E-05,0.31917371,0.115976163,0.096401321,0.190675384,2.014644659,1.325539168,0.88147903,2.100741647,4.058793101,1.757054087,0.77700528,4.413115469,3
14.36832646,8.852132068,21.22967074,12.43174141,4.20E-05,2.07E-11,3.23E-10,5.20E-06,0.272230703,0.069750528,0.162564819,0.070593781,1.384404108,0.6611861,1.468381692,0.782592248,1.916574733,0.437167059,2.156144795,0.612450626,3
9.402387698,11.55535275,35.52237858,65.82905875,3.52E-05,7.16E-05,5.08E-07,0.00016397,0.227696031,0.100161947,0.177017107,0.30888188,1.078348864,0.835100405,1.82166851,4.11226603,1.162836272,0.697392686,3.31847616,16.9107319,3
19.24126041,14.3821978,87.86090738,99.11641935,8.19E-06,1.39E-07,3.94E-06,1.59E-06,0.353867858,0.062054062,0.398653486,0.586434817,1.882723636,0.706211831,4.528949574,6.459826986,3.544648288,0.498735151,20.51138424,41.72936468,3
18.07836008,27.12736429,31.31981237,67.61579364,0.000200788,3.15E-05,1.66E-05,0.000138799,0.281850949,0.189181655,0.142982354,0.378868755,1.450458557,1.811015684,1.63402426,4.410956218,2.103830025,3.279777806,2.670035281,19.45653476,3
194.6768625,482.0744924,586.9362039,330.777724,3.15E-08,3.34E-05,0.000252762,4.43E-05,2.33053647,2.232039063,4.68560239,1.448802565,13.66523078,24.43742542,43.99880761,18.00247858,186.7385324,597.1877614,1935.895071,324.0892351,3
125.6915418,457.0259246,983.2426689,335.4679636,1.98E-05,0.000842141,5.87E-05,0.000150088,2.358436754,3.325087709,4.611056526,2.080384522,12.18494387,29.20219783,51.57309806,22.67837191,148.4728572,852.7683581,2659.784444,514.3085527,3
42.5295689,145.1116383,97.33309778,43.79812853,1.29E-06,1.13E-06,5.76E-06,6.18E-05,0.744627024,1.084876524,0.430936117,0.270745554,3.743755764,9.846863944,5.028423744,2.92958197,14.01570722,96.96072953,25.28504535,8.58245052,3
46.918602,44.81911326,50.06985949,200.163296,1.95E-05,0.000141833,5.71E-06,5.71E-05,0.722102755,0.275770794,0.252334636,0.575382401,4.256961233,2.560235038,2.655056017,9.187667792,18.12171894,6.554803447,7.049322454,84.41323946,3
29.08610445,77.71637112,515.696818,684.9100331,0.004748111,0.000144584,0.000415022,2.61E-06,0.47557506,0.49795243,2.490790951,4.735115284,2.469272071,5.026217262,28.30331655,49.32801016,6.097304562,25.26285997,801.0777279,2433.252586,3
33.91618625,13.2176968,17.49830757,143.4292144,6.74E-07,1.04E-05,1.21E-06,0.000152134,0.492515305,0.083266902,0.12335451,0.513845072,2.756139073,0.815676166,1.240577436,7.062550293,7.596302587,0.665327608,1.539032374,49.87961664,3
22.98799122,18.87639641,83.31647224,46.28414021,2.72E-05,4.26E-09,4.87E-05,3.51E-07,0.397517803,0.075775595,0.47491478,0.218255562,2.185330013,0.908353445,4.967426696,2.665875254,4.775667267,0.825105982,24.67532798,7.10689087,3
25.61476962,21.17999584,69.40325258,152.6109639,0.000431511,5.37E-05,5.86E-05,2.62E-05,0.487889529,0.166393858,0.314622341,0.911352217,2.361427938,1.488504994,3.377369665,10.22487999,5.576341907,2.215647118,11.40662585,104.5481709,3
16.18814984,16.5187089,67.75404356,57.05128149,0.00015299,1.98E-07,9.03E-07,0.000245121,0.197326697,0.087535684,0.355946848,0.361594424,1.117876649,0.950129336,3.689657829,3.671665834,1.249648202,0.902745754,13.6135749,13.48112999,3
50.03059204,36.37916455,28.74756859,20.5083412,2.04E-05,3.24E-06,1.77E-05,6.63E-05,0.388326441,0.30481208,0.146883488,0.124698684,2.776510616,2.81076651,1.671526883,1.362617795,7.709011203,7.900408377,2.794002122,1.856727256,3
14.49995313,18.25431086,37.80800792,39.7813639,9.10E-07,1.80E-06,7.94E-06,6.76E-05,0.302115002,0.110658735,0.168833158,0.157127706,1.626723161,1.104436648,2.005188754,1.96747008,2.646228243,1.219780309,4.020781939,3.870938515,3
18.86838174,34.06122129,14.63637864,11.37554675,1.52E-05,5.69E-08,1.77E-05,1.03E-06,0.238284736,0.17071163,0.064060436,0.046948546,1.424009453,1.886799453,0.716618487,0.563080312,2.027802923,3.560012176,0.513542056,0.317059438,3
16.63847894,19.73321048,53.95064982,27.43236249,0.000165985,3.77E-06,8.18E-06,9.38E-05,0.208918158,0.129706139,0.276631877,0.159344049,1.260118985,1.33036286,3.217359916,1.859680433,1.587899855,1.769865339,10.35140483,3.458411311,3
10.57082138,8.035929023,14.52729736,25.80744015,2.02E-05,3.15E-06,1.97E-06,0.000140033,0.180990487,0.041306942,0.071741998,0.121740983,0.993461971,0.438881946,0.826901387,1.380617157,0.986966688,0.192617362,0.683765903,1.906103735,3
8.336247959,13.54518609,27.70296482,27.07262848,2.34E-05,3.74E-06,7.12E-06,6.55E-07,0.208750396,0.096915494,0.094214436,0.11438138,1.002246466,0.909203298,1.309906421,1.380168031,1.004497978,0.826650637,1.715854832,1.904863794,3
555.2128392,925.2944772,2354.361786,13725.72703,0.000530538,5.68E-05,1.41E-05,8.02E-05,5.526534262,6.653449387,23.77769207,89.55316735,34.17754178,61.21155768,213.958317,985.0404675,1168.104362,3746.854794,45778.16139,970304.7227,3
59.37148055,95.19542155,239.9526722,406.8367277,0.001574652,4.27E-06,1.38E-05,7.05E-05,1.178757773,0.637773239,1.098094848,1.90989959,5.927326855,5.84687312,13.40555695,22.18217096,35.13320365,34.18592528,179.7089573,492.0487083,3
86.35160928,98.20709668,106.6195058,154.3653336,1.55E-05,1.64E-09,0.00031738,0.000159523,0.880753317,0.483820341,0.555483483,0.6748177,5.45567317,5.170277341,5.522007854,7.748334314,29.76436973,26.73176778,30.49257074,60.03668465,3
17.73277207,28.07690844,10.11842986,29.39811333,2.03E-05,5.41E-08,2.07E-08,6.94E-05,0.264448009,0.155317739,0.055132074,0.111474584,1.355002203,1.677819892,0.594298501,1.403510212,1.83603097,2.815079591,0.353190708,1.969840915,3
11.07463611,2.47138235,22.22810841,14.20508043,1.61E-05,2.93E-05,8.94E-08,2.34E-05,0.215040032,0.029760112,0.06367322,0.064115705,1.104532131,0.228966337,1.001904362,0.812045607,1.219991229,0.052425583,1.003812351,0.659418067,3
20.08013721,17.88558712,59.77607615,68.49377655,6.95E-05,4.88E-06,2.92E-05,6.96E-05,0.379561045,0.148709586,0.370756297,0.327290542,1.877320991,1.292315594,3.775521371,4.333037565,3.524334103,1.670079593,14.25456162,18.77521454,3
22.4086001,36.08540087,123.870567,488.5415997,1.80E-06,0.00012624,2.91E-07,0.000463297,0.310636018,0.251936106,0.848343875,2.620266442,1.617333821,2.25511345,7.203010717,31.68017844,2.615768687,5.085536674,51.88336339,1003.633706,3
45.14069446,84.58260613,133.3910982,443.6871497,5.70E-06,3.16E-05,4.98E-06,8.56E-05,0.502556942,0.535829435,0.732342195,2.855308015,3.256697492,5.185619774,7.526941814,31.48654699,10.60607855,26.89065244,56.65485308,991.4026412,3
17.89325036,16.44425135,31.7958763,35.01376068,0.000255733,1.12E-05,1.19E-06,9.36E-05,0.253089649,0.110049779,0.123972804,0.159029269,1.511499479,1.066686859,1.531927235,1.89674985,2.284630676,1.137820855,2.346801055,3.597659995,3
17.67930837,20.93207702,37.39900507,3.93707237,4.56E-05,1.65E-06,6.82E-06,1.33E-08,0.243482565,0.074270575,0.139518366,0.014660507,1.410955104,1.027469423,1.833515482,0.202238661,1.990794305,1.055693415,3.361779022,0.040900476,3
9.80786857,10.49561768,12.06266931,22.54674779,1.52E-07,3.61E-07,6.06E-06,8.97E-05,0.142166952,0.064801241,0.080473379,0.101404893,0.743251057,0.645975323,0.783428295,1.139818385,0.552422134,0.417284118,0.613759893,1.29918595,3
7.199738381,34.40602049,26.45503042,32.47561107,3.26E-07,4.77E-08,2.12E-07,2.54E-05,0.148013445,0.171251237,0.159674619,0.18132267,0.719339714,1.971757611,1.626666543,1.928236798,0.517449624,3.887828075,2.646044043,3.718097147,3
17.00384209,6.056754205,16.84364236,26.76339287,1.75E-05,5.41E-07,4.92E-07,8.56E-05,0.236923957,0.041289112,0.076782088,0.138032912,1.271389438,0.389590979,0.851878854,1.505569615,1.616431103,0.151781131,0.725697581,2.266739865,3
23.56134215,15.71968982,13.89131203,40.91973509,3.49E-07,1.24E-05,2.89E-06,0.000133414,0.309165848,0.068757424,0.055195357,0.246283124,1.827792503,0.84447093,0.69175015,2.74394909,3.340825434,0.713131152,0.47851827,7.529256609,3
12.66548521,10.28790396,22.96439973,7.85946363,3.29E-07,1.25E-05,5.08E-08,1.41E-05,0.229377954,0.071493754,0.129710178,0.022959901,1.145256872,0.638667613,1.362344856,0.356344904,1.311613302,0.40789632,1.855983505,0.126981691,3
44.92195467,27.68039351,19.40591302,28.91025117,0.000495288,5.10E-06,6.45E-06,0.000177175,0.324701856,0.092271363,0.122009429,0.166495109,2.405860161,1.275776339,1.278643558,1.816660253,5.788163114,1.627605267,1.634929348,3.300254476,3
13.11797633,7.200585636,18.05792271,14.97559662,8.62E-06,1.45E-05,1.37E-08,5.94E-07,0.251608241,0.053542708,0.12110913,0.074385866,1.314802121,0.478966099,1.303689919,0.939712516,1.728704618,0.229408524,1.699607406,0.883059614,3
11.48704234,18.25260245,18.29591074,48.50464934,1.36E-05,7.21E-07,5.54E-10,4.32E-05,0.235028026,0.132694987,0.12735185,0.221137782,1.160920084,1.325048703,1.241198435,2.750122125,1.347735441,1.755754064,1.540573556,7.563171705,3
10.67741482,8.829682177,25.66654293,28.660516,2.85E-06,5.08E-07,2.10E-06,1.37E-05,0.217703897,0.051238073,0.124811637,0.149632052,1.107511068,0.564380493,1.400315289,1.755646086,1.226580767,0.31852534,1.96088291,3.082293178,3
14.46269763,43.54922655,45.76166276,469.3452956,8.87E-06,2.59E-05,0.000189348,0.000923616,0.235793467,0.190389874,0.453057995,1.772207006,1.25276338,2.086115997,3.613553027,23.31943076,1.569416086,4.351879953,13.05776548,543.7958511,3
19.22905821,19.80535568,20.3718779,9.769177874,2.17E-06,0.000101912,1.86E-06,1.14E-05,0.42381395,0.141150229,0.132325823,0.061727547,2.116098862,1.348064148,1.284401389,0.673296228,4.477874392,1.817276946,1.649686927,0.453327811,3
21.1608002,12.48067704,6.56659404,65.86985949,1.23E-06,1.03E-06,7.75E-08,0.000106112,0.287574141,0.081951231,0.060816771,0.275323259,1.598411491,0.823974656,0.495204238,3.422124462,2.554919295,0.678934233,0.245227237,11.71093583,3
17.47904929,14.97786092,8.897712923,42.185222,0.000294003,2.35E-06,1.67E-08,0.000165664,0.274242062,0.104555822,0.056991972,0.218683189,1.468159629,1.013184941,0.612117531,2.46354884,2.155492697,1.026543725,0.374687872,6.069072888,3
12.12503837,11.07711754,18.33034031,68.21256537,7.83E-05,7.97E-06,2.54E-06,1.02E-06,0.177628478,0.068983565,0.095997896,0.261916346,1.060155423,0.681535684,0.958946125,3.304972043,1.123929522,0.464490889,0.919577671,10.92284021,3
16.28520773,21.82711657,32.21040005,19.44541483,6.42E-06,5.66E-06,2.27E-06,1.55E-08,0.222105018,0.123754388,0.132466633,0.136311869,1.229941192,1.330028932,1.591260921,1.42551772,1.512755336,1.768976961,2.532111319,2.03210077,3
30.07829715,57.93699693,61.60115355,130.9866579,2.42E-05,6.09E-05,2.87E-05,5.52E-07,0.453265401,0.341777781,0.295341944,0.573694226,2.71747238,3.288940692,3.274406319,6.769146422,7.384656137,10.81713088,10.72173674,45.82134329,3
27.54286844,29.02723125,30.97037085,58.87316399,0.000405612,2.08E-05,4.75E-06,0.000121263,0.382281242,0.269548932,0.146584098,0.318118953,2.176568406,2.486145628,1.662352921,3.552508729,4.737450026,6.180920085,2.763417234,12.62031827,3
12.35400656,35.31043602,62.07998333,840.8067266,6.07E-05,1.00E-05,5.21E-06,0.000114171,0.210301476,0.206126665,0.401442943,3.487354106,1.134560568,2.159945969,3.370092211,42.83945334,1.287227682,4.665366587,11.35752151,1835.218762,3
37.74867912,11.98831686,49.80725525,66.51680329,4.47E-05,4.38E-06,2.44E-05,3.69E-05,0.589939154,0.101594685,0.302288742,0.335133445,3.289180558,0.842080311,3.203268874,3.968874188,10.81870874,0.709099251,10.26093148,15.75196232,3
49.46118723,1151.740506,4143.509691,38569.5474,0.001901897,0.021650279,5.12E-05,0.127335897,1.508949924,5.902450535,46.54618158,192.9666426,5.907210989,57.26939742,328.5976425,2172.996568,34.89514167,3279.783881,107976.4107,4721914.083,3
11.26544588,14.66713272,14.63806801,49.82420205,1.27E-05,3.75E-07,1.19E-05,0.00014329,0.205800475,0.051431396,0.126716269,0.23843156,1.128319249,0.686649449,1.100396057,2.846262388,1.273104327,0.471487466,1.210871482,8.101209583,3
8.181827965,16.99337804,21.06767554,38.52466184,8.61E-08,3.77E-05,6.51E-06,8.89E-05,0.176413896,0.123412202,0.110018338,0.160478159,0.870649314,1.19562274,1.138845043,2.145450206,0.758030229,1.429513737,1.296968033,4.602956586,3
23.92058608,22.88514424,36.89107554,49.93804885,0.000163002,2.61E-06,2.52E-05,7.06E-07,0.339757012,0.165760688,0.183117647,0.286378391,1.922253233,1.583339711,1.941710439,3.178822783,3.695057491,2.50696464,3.770239429,10.10491429,3
22.26209463,39.04063273,148.0183475,135.5152461,2.96E-06,8.46E-05,5.25E-06,4.07E-05,0.295616248,0.256045364,0.563316603,0.851904663,1.682137372,2.691436736,7.291594218,8.652090701,2.829586138,7.243831705,53.16734624,74.8586735,3
20.68682761,17.26079121,14.03956083,50.14106458,0.000145943,1.73E-08,7.33E-06,8.85E-05,0.233790787,0.105828815,0.060618384,0.235749017,1.396320681,1.051057275,0.740376455,2.794993969,1.949711443,1.104721394,0.548157295,7.811991286,3
27.48792173,22.86864334,35.82324321,21.62029624,3.75E-05,4.11E-05,2.20E-07,0.000106887,0.476733202,0.166569834,0.198855519,0.146131981,2.491438483,1.654230398,2.089408915,1.603651256,6.207265714,2.736478209,4.365629613,2.571697351,3
16.03986179,18.30696765,17.27769419,14.38892787,2.16E-05,4.46E-06,1.18E-05,0.000114071,0.209900154,0.089012324,0.117258696,0.08979581,1.205819448,0.991638969,1.130943347,0.922837861,1.454000541,0.983347845,1.279032855,0.851629718,3
40.54641451,54.21839417,87.65568372,1326.238221,1.16E-07,7.25E-07,1.88E-05,0.000117761,0.4238847,0.263900967,0.614460873,4.910325007,2.542334568,2.769464049,6.008732146,66.69423775,6.463465058,7.669931121,36.10486201,4448.121349,3
12.2365307,7.363553073,18.70264895,35.68118089,5.00E-06,2.96E-06,1.33E-06,4.80E-05,0.194780909,0.059326308,0.072530687,0.172213713,1.050390395,0.562472894,0.956899109,2.09127906,1.103319981,0.316375756,0.915655906,4.373448106,3
12.97109579,4.38260954,22.33497015,21.78078271,0.000125104,2.39E-06,8.95E-08,5.75E-06,0.192252248,0.042024632,0.129348381,0.083694978,1.065989344,0.302302812,1.44617878,1.081602529,1.136333282,0.09138699,2.091433064,1.16986403,3
558.299517,198.6811504,820.102549,143.2285423,2.54E-05,1.90E-05,8.87E-05,0.000403112,6.137428182,1.41789676,5.351460992,0.951685423,40.43263035,12.88310942,51.97020756,10.06766269,1634.797597,165.9745084,2700.902474,101.3578321,3
13.43917001,10.47593133,11.91063896,9.55217865,2.18E-05,2.05E-05,5.40E-06,0.000107597,0.249435859,0.055675106,0.083138036,0.092531663,1.255167648,0.561641857,0.822778282,0.844463866,1.575445824,0.315441576,0.676964102,0.71311922,3
11.22949114,4.450914627,9.746274632,39.35098106,1.50E-06,3.17E-06,3.81E-06,0.000187176,0.150040954,0.030292018,0.048829306,0.236107872,0.889024494,0.259843063,0.577612564,2.542354652,0.790364551,0.067518417,0.333636274,6.463567175,3
17.43858827,38.89455576,67.61401877,336.0017662,9.50E-06,6.00E-08,3.49E-05,5.83E-05,0.298641004,0.207802745,0.318139355,1.709292245,1.639907727,2.297989372,3.580035042,19.55994844,2.689297353,5.280755154,12.8166509,382.5915829,3
20.26320347,20.76231908,129.7697371,380.372755,4.17E-05,1.51E-05,1.18E-06,0.000512194,0.379575561,0.166385194,0.903890597,1.603985918,1.979359825,1.620945736,9.314391242,20.02326484,3.917865318,2.62746508,86.75788421,400.9311348,3
16.35629602,18.12980072,251.3183992,723.3693023,2.50E-05,1.68E-07,1.68E-05,0.000122504,0.226999937,0.107073456,1.871082417,4.500540627,1.198253423,1.025517222,18.2460228,49.81258938,1.435811265,1.051685573,332.917348,2481.294061,3
